url,description
https://bulkbookstore.com/i-loved-you-before-you-were-born-9780060287207,“Just right for sharing on Grandma’s lap.” (Publishers Weekly)
https://bulkbookstore.com/chicken-said-cluck-9780060287238,An ALA Theodor Seuss Geisel Honor Book
https://bulkbookstore.com/does-a-kangaroo-have-a-mother-too-9780060287672,"From Eric Carle, the New York Times bestselling author of The Very Hungry Caterpillar and The Grouchy Ladybug, comes a reassuring tale of a mother’s love for her child."
https://bulkbookstore.com/black-is-brown-is-tan-9780060287764,"Brown-skinned mama, the color of chocolate milk and pumpkin pie. White-skinned daddy, not the color of milk or snow, but light with pinks and tiny tans. And their two children, the beautiful colors of both. For an all-American family, full of joy, warmth, and love,"
https://bulkbookstore.com/circus-girl-9780060287832,"Fans of Maurice Sendak's Caldecott Medal-winning Where the Wild Things Are will love Circus Girl—a loving collaboration between Maurice Sendak and his brother, Jack Sendak."
https://bulkbookstore.com/galapagos-george-9780060287931,"This is the story of the famous Lonesome George, a giant tortoise who was the last of his species, lived to be one hundred years old, and became known as the rarest creature in the world. His story gives us a glimpse of the amazing creatures inhabiting the ever-fascinating Galápagos Islands."
https://bulkbookstore.com/the-sign-on-rosies-door-9780060287955,"Fans of Maurice Sendak's Caldecott Medal-winning Where the Wild Things Are will love The Sign on Rosie's Door—the book that inspired the Broadway musical Really Rosie, with music by Carole King!"
https://bulkbookstore.com/i-love-planes-9780060288983,What does your favorite plane do?
https://bulkbookstore.com/i-love-trains-9780060289003,"This book title, I Love Trains!, ISBN: 9780060289003, by Philemon Sturges, Shari Halpern, published by HarperCollins (April 24, 2001) is available in hardcover. Our minimum order quantity is 25 copies. All standard bulk book orders ship FREE in the continental USA and delivered in 4-10 business days."
https://bulkbookstore.com/all-by-myself-9780060289294,"There are all sorts of things independent children can do--dress, undress, button, zip, scrub, rub, paint, and write--all by themselves. This is Aliki's exuberant celebration of the joys of mastering these skills--morning, noon, and night."
https://bulkbookstore.com/the-stray-dog-9780060289331,“This picture book has all the earmarks of a classic. Simont gets it all right.” —The Horn Book (starred review)
https://bulkbookstore.com/the-trumpet-of-the-swan-9780060289355,"The delightful classic by E. B. White, author of Charlotte's Web and Stuart Little, about overcoming obstacles and the joy of music. Now featuring gorgeous illustrations by Fred Marcellino!"
https://bulkbookstore.com/my-mommy-hung-the-moon-a-love-story-9780060290160,"My mommy hung the moon.
She tied it with string.
My mommy's good at EVERYTHING."
https://bulkbookstore.com/cobweb-christmas-the-tradition-of-tinsel-9780060290337,This beautiful picture book about the warmth and wonder of Christmas and the origin of tinsel on trees will leave children enchanted with the magical possibilities of the season.
https://bulkbookstore.com/light-is-all-around-us-9780060291211,"Light is all around you! It comes in many forms: Light from the sun brightens our day, firelight flickers in the night, electric lights fill our homes—and some animals even make the sea glow!"
https://bulkbookstore.com/white-christmas-9780060291235,"One of the most well known holiday songs of all time, Irving Berlin's ""White Christmas"" depicts the dream of a perfect Christmas—one filled with snow. And in the hands of fantasy artist Michael Hague, it's also filled with snow fairies, reindeer, woodland creatures, sleigh rides, Santa Claus, and more. As you turn the pages and read the lyrics, you'll be swept away into a magical Christmas fairyland that is sure to make your holiday merry and bright."
https://bulkbookstore.com/muhammad-ali-the-peoples-champion-9780060291310,This acclaimed picture book biography is a perfect introduction to the late great Muhammad Ali
https://bulkbookstore.com/miss-dorothy-and-her-bookmobile-9780060291556,"When Dorothy was a young girl, she loved books, and she loved people, so she decided that she would become a librarian."
https://bulkbookstore.com/biscuits-big-friend-9780060291679,Sam is a big dog and Biscuit's newest friend. Biscuit wants to do everything that Sam does -- like running fast and fetching sticks. But it sure is hard for a puppy like Biscuit to keep up with such a big dog.
https://bulkbookstore.com/where-the-sidewalk-ends-book-and-cd-poems-and-drawings-9780060291693,"Shel Silverstein's most popular book, Where the Sidewalk Ends, is now available in a special edition containing the classic hardcover book and a CD of highlights from his Grammy Award-winning album. This is a wonderful gift and keepsake for Shel Silverstein fans, old and new."
https://bulkbookstore.com/dinosaur-train-9780060292454,Have your tickets ready for the most exciting ride of your life on the Dinosaur Train!
https://bulkbookstore.com/the-broken-cat-9780060292638,"There are times when hearing a familiar story -- even a story about how your mother fell and broke her arm when she was a little girl -- can be comforting. And so it was for Andy, and for his cat, Frank. Because the important thing is that injuries heal. When they have healed, they become stories -- and sometimes a story with a happy ending is exactly what is needed. If you are looking for the perfect book about love and families and intergenerational support (to say nothing of cats), look no further."
https://bulkbookstore.com/earthshake-poems-from-the-ground-up-9780060292652,
https://bulkbookstore.com/white-is-for-blueberry-9780060292751,Is a blueberry blue?
https://bulkbookstore.com/the-wonderful-wizard-of-oz-100th-anniversary-edition-9780060293239,"Journey to the spectacular land of Oz with The Wonderful Wizard of Oz! This classic tale from L. Frank Baum has enchanted readers for over a century. Now, in this stunning hundredth anniversary edition featuring the original illustrations by W.W. Denslow, new readers will learn the power of the phrase “There is no place like home.”"
https://bulkbookstore.com/rocks-in-his-head-9780060294038,"Some people collect stamps. Other people collect coins. Carol Otis Hurst's father collected rocks. Nobody ever thought his obsession would amount to anything. They said, ""You've got rocks in your head"" and ""There's no money in rocks."" But year after year he kept on collecting, trading, displaying, and labeling his rocks. The Depression forced the family to sell their gas station and their house, but his interest in rocks never wavered. And in the end the science museum he had visited so often realized that a person with rocks in his head was just what was needed."
https://bulkbookstore.com/i-know-its-autumn-9780060294229-1,"I know it's autumn when
we rake the leaves in piles,
when doorstep jack-o'-lanterns
wear their crooked smiles ..."
https://bulkbookstore.com/sheila-raes-peppermint-stick-9780060294519,"This book title, Sheila Rae's Peppermint Stick, ISBN: 9780060294519, by Kevin Henkes, Kevin Henkes, published by HarperCollins (August 7, 2001) is available in board book. Our minimum order quantity is 25 copies. All standard bulk book orders ship FREE in the continental USA and delivered in 4-10 business days."
https://bulkbookstore.com/amber-was-brave-essie-was-smart-9780060294601,"A funny book that makes you cry. A sad book that makes you laugh. A book about two sisters and their family that makes you wish you were part of it--and grateful that you are not. In short, this book is one surprise after another. The only thing that is not a surprise is that Vera B. Williams has created a wholly unforgettable, absolutely wonderful portrait of Amber, Essie, and their world. Open the book. You will never be the same again."
https://bulkbookstore.com/turtle-splash-countdown-at-the-pond-9780060294625,"This book title, Turtle Splash! (Countdown at the Pond), ISBN: 9780060294625, by Cathryn Falwell, Cathryn Falwell, published by HarperCollins (August 7, 2001) is available in hardcover. Our minimum order quantity is 25 copies. All standard bulk book orders ship FREE in the continental USA and delivered in 4-10 business days."
https://bulkbookstore.com/bronzeville-boys-and-girls-9780060295059,"This classic picture book from Pulitzer Prize–winning poet Gwendolyn Brooks, paired with full-color illustrations by Caldecott Honor artist Faith Ringgold, explores the lives and dreams of the children who live together in an urban neighborhood. In 1956, Gwendolyn Brooks created thirty-four poems that celebrated the joy, beauty, imagination, and freedom of childhood. Bronzeville Boys and Girls features these timeless poems, which remind us that whether we live in the Bronzeville section of Chicago or any other neighborhood, childhood is universal in its richness of emotions and new experiences."
https://bulkbookstore.com/bad-boy-a-memoir-9780060295233,
https://bulkbookstore.com/a-sock-is-a-pocket-for-your-toes-a-pocket-book-9780060295264,"A Sock Is a Pocket for Your Toes: A Pocket Book is a whimsical pocket full of bells and balloons, ice cream and mud, giggles and hugs. Elizabeth Garton Scanlon's delightful verse is captured in Robin Preiss Glasser's energetic artwork, which follows four families through a busy day exploring the surprising ins and outs of the world's pockets."
https://bulkbookstore.com/how-people-learned-to-fly-9780060295585,"People have taken dangerous risks trying to fly. Some inventors built wings for their arms and flapped them like birds. Others tried to fly with balloons or tried to glide with the wind. This book describes the creative, fascinating, and wacky experiments that people tried before the airplane was invented."
https://bulkbookstore.com/on-the-town-a-community-adventure-9780060295844,"Charlie's homework was to explore the people and places in his community. ""What is my community?"" he asked his mother. So they took a walk to find out. With the bounce and humor that have characterized all her popular books over the years, Judith Caseley once again proves that when it comes to the primary school world, there is very little that she doesn't know. Charlie and his mother take a walk that can be taken by anyone with a keen sense of fun -- and open eyes and an inquiring mind."
https://bulkbookstore.com/i-used-to-be-the-baby-9780060295868,"""I used to be the baby, but now I am big."" So begins this story of a not-very-big sibling who suddenly finds himself with a baby brother. He willing shares his toys with the baby, he plays with him, and he knows when to be quiet. He sings a cheerful song when it is needed, and he teaches his brother many useful lessons. But sometimes even the biggest of us likes to be the baby -- and in this loving family, that is no problem at all!"
https://bulkbookstore.com/my-car-9780060296247,"With prose as clean as Sam's the narrator's shiny engine, Byron Barton, the celebrated creator of numerous picture books for very young children, including Trucks, My Bus, and Building a House, explores transportation, the parts of a car, signs and signals, night and day, community, and occupations."
https://bulkbookstore.com/the-easter-bunny-that-overslept-9780060296452,"One spring morning, the Easter Bunny skips merrily along to deliver his colorful, hand-painted eggs. But the children tell him that it's Mother's Day, which can only mean one thing: HE SLEPT THROUGH EASTER! Nobody wants eggs on Mother's Day, or on the Fourth of July -- and especially not on Halloween. Children will sympathize with the little bunny's plight and cheer when Santa finds the perfect gift to help!"
https://bulkbookstore.com/paddington-bear-in-the-garden-9780060296964,"There is nothing that Paddington Bear loves better than living with the Browns...except maybe marmalade! But now Mr. and Mrs. Brown have given him something else to love at number thirty-two Windsor Gardens -- his very own garden. Paddington sets to work in an attempt to create the most interesting garden he can. In typical Paddington style, hapless mischief leads to blind luck, and his garden turns out to be a most unique site indeed!"
https://bulkbookstore.com/dinosaur-hunt-texas-115-million-years-ago-9780060297039,"On a muddy riverbank, a hungry dinosaur stalks her prey. From her hiding place in the nearby trees, she spies a giant, four-legged plant eater. At the right moment, she leaps from the trees and lunges at the slower dinosaur, tearing at its flanks with teeth and sharp claws."
https://bulkbookstore.com/moonlight-the-halloween-cat-9780060297114,"Softly padding through the darkness, Moonlight explores the world on her favorite night, Halloween."
https://bulkbookstore.com/very-far-away-9780060297237,"First published in 1957, Very Far Away is the second book Sendak both wrote and illustrated."
https://bulkbookstore.com/whats-up-whats-down-9780060297572,"Pretend you're a toad.
Look up.
What do you see?"
https://bulkbookstore.com/the-porcupine-year-9780060297879,The third novel in the critically acclaimed Birchbark House series by New York Times bestselling author Louise Erdrich.
https://bulkbookstore.com/flowers-in-the-sky-9780060297947,"Just about everyone from my country, República Dominicana, dreams of moving to New York City, except for me. On the flight to New York, my first time on a plane, my first time away from Mami, I was finally free to cry. But nothing came out. I watched as the green mountains of my beloved island slipped away far below."
https://bulkbookstore.com/a-series-of-unfortunate-events-box-the-trouble-begins-books-1-3-9780060298098,NOW A NETFLIX ORIGINAL SERIES
https://bulkbookstore.com/mystic-horse-9780060298135,"From the first brilliant rush of horses to the triumphant sight of beautiful bays, chestnuts, shiny blacks, whites, grays, and paints galloping across the pages, Paul Goble's very special book will delight all who love horses and all who love stories that tell of the spiritual connection between people and animals."
https://bulkbookstore.com/tippy-toe-chick-go-9780060298234,There is a big grumpy dog blocking the way to the garden! What can Hen and her three chicks do? The sweet itty-bitty beans and potato bugs (this family's favorite treat) are in the garden. And Hen and her chicks are Hungry!
https://bulkbookstore.com/water-hole-waiting-9780060298500-1,"It's a hot day on the savanna. The sun sizzles, bristles, and bakes. A young monkey wants to drink at the water hole."
https://bulkbookstore.com/celestial-harmonies-a-novel-9780060501082,"The Esterházys, one of Europe's most prominent aristocratic families, are closely linked to the rise and fall of the Hapsburg Empire. Princes, counts, commanders, diplomats, bishops, and patrons of the arts, revered, respected, and occasionally feared by their contemporaries, their story is as complex as the history of Hungary itself. Celestial Harmonies is the intricate chronicle of this remarkable family, a saga spanning seven centuries of epic conquest, tragedy, triumph, and near annihilation. Told by Péter Esterházy, a scion of this populous clan, Celestial Harmonies is dazzling in scope and profound in implication. It is fiction at its most awe-inspiring."
https://bulkbookstore.com/eating-my-words-an-appetite-for-life-9780060501105,"As one of the country's foremost restaurant reviewers, Mimi Sheraton set the standard for food writing and criticism. In this engrossing memoir, the doyenne of food criticism explains how she developed her passion for writing about food and wine, sharing the secrets of her career, including her years at the New York Times. Witty and honest, she talks openly about the importance of anonymity, her battle with weight, and the demands of juggling work with the needs of a husband and son. From fine dining to lunch in New York City public schools, Mimi Sheraton gives readers the big dish on a life in food."
https://bulkbookstore.com/ill-take-you-there-a-novel-9780060501181,"""Anellia"" is a young student who, though gifted with a penetrating intelligence, is drastically inclined to obsession. Funny, mordant, and compulsive, she falls passionately in love with a brilliant yet elusive black philosophy student. But she is tested most severely by a figure out of her past she'd long believed dead."
https://bulkbookstore.com/the-gospel-of-food-why-we-should-stop-worrying-and-enjoy-what-we-eat-9780060501228,
https://bulkbookstore.com/the-commissariat-of-enlightenment-a-novel-9780060501396,"Russia, 1910. Leo Tolstoy lies dying in Astapovo, a remote railway station. Members of the press from around the world have descended upon this sleepy hamlet to record his passing for a public suddenly ravenous for celebrity news. They have been joined by a film company whose cinematographer, Nikolai Gribshin, is capturing the extraordinary scene and learning how to wield his camera as a political tool. At this historic moment he comes across two men -- the scientist, Professor Vorobev, and the revolutionist, Joseph Stalin -- who have radical, mysterious plans for the future. Soon they will accompany him on a long, cold march through an era of brutality and absurdity. The Commissariat of Enlightenment is a mesmerizing novel of ideas that brilliantly links the tragedy and comedy of the Russian Revolution with the global empire of images that occupies our imaginations today."
https://bulkbookstore.com/a-disorder-peculiar-to-the-country-a-novel-9780060501419,"Joyce and Marshall each think the other is killed on September 11—and must swallow their disappointment when the other arrives home. As their bitter divorce is further complicated by anthrax scares, suicide bombs, and foreign wars, they suffer, in ways unexpectedly personal and increasingly ludicrous, the many strange ravages of our time. In this astonishing black comedy, Kalfus suggests how our nation’s public calamities have encroached upon our most private illusions."
https://bulkbookstore.com/the-point-of-return-a-novel-9780060501532,"Set in the remote, northeastern hills of India, The point of return revolves around the father-son relationship of a willful, curious boy, Babu, and Doctor Dam, an enigmatic product of British colonial rule and Nehruvian nationalism. Told in reverse chronological order, the novel examines an India where the ideals that brought freedom from colonial rule are beginning to crack under the pressure of new rebellions and conflicts. For Dr. Dam and Babu, this has meant living as strangers in the same home, puzzled and resentful, tied only by blood. As the father grows weary and old and the son tries to understand him, clashes between ethnic groups in their small town show them to be strangers to their country as well. Before long, Babu finds himself embarking on a great journey, an odyssey through the memories of his father, his family, and his nation."
https://bulkbookstore.com/an-outline-of-the-republic-a-novel-9780060501570,"Intrigued by a disturbing photograph of a woman, a young journalist in Calcutta embarks on a quest to learn the story behind the violent incident captured on film -- a strange odyssey that leads him to a volatile remote corner of India mired in civil strife and sustained by timber, drugs, and guns. Yet the truth he hopes to uncover is as uncertain as the mysterious woman he seeks, smoldering dangerously on the border between illusion and reality."
https://bulkbookstore.com/first-day-of-school-9780060501914,"Anne and Lizzy Rockwell's delightful picture book series about Mrs. Madoff's class has explored some special occasions at school, including Career Day, St. Patrick’s Day, and Presidents' Day. Now the respected mother-daughter writer-illustrator team is taking on another BIG day in First Day of School.
 
Kids will understand the excitement and nervousness of the children in Mrs. Madoff’s class as they get ready for the first day of school after summer vacation. They’ve all changed a little. Nicholas has a grown-up new haircut. Jessica has learned how to make her own lunch. And Ethan has his very own house key!
 
As the kids get into their back-to-school rituals, they know one thing for sure: this year is sure to be great!"
https://bulkbookstore.com/presidents-day-9780060501945,"From the duo who created the classroom called ""a charmed place"" comes a patriotic primer for picture-book readers."
https://bulkbookstore.com/st-patricks-day-9780060501976,"On St. Parick's Day, come dance a jig with the students in the classroom ALA Booklist calls ""a lively place."""
https://bulkbookstore.com/final-account-9780060502164,"“Impressive. . . . A dark, unsettling story.”—New York Times Book Review"
https://bulkbookstore.com/to-wed-a-stranger-9780060502171,"Is legendary beauty Lady Annabelle beyond redemption? Rejected at every turn and growing older, Annabelle agrees to marry the man of her father's choosing, believing this will lead to a comfortable life free of complications. Miles Croft, the new Viscount Pelham, seems perfect for the part, but instead of finding a comfortable complacency, Miles and Annabelle awaken in each other a greater knowledge of themselves, and discover their need to complete each other."
https://bulkbookstore.com/the-sledding-hill-9780060502454,Eddie hasn't had an easy year
https://bulkbookstore.com/king-of-the-mild-frontier-an-ill-advised-autobiography-9780060502515,Do you know:
https://bulkbookstore.com/t-rex-trick-or-treats-9780060502546,"Join T. Rex and his friends as they try to find the perfect scary costume for Halloween trick-or-treating. Is it a bat? Or a cat? Or maybe a jack-o'-lantern? Or maybe T. Rex should just wear his big, toothy grin."
https://bulkbookstore.com/i-love-you-all-day-long-9780060502782,“A good book to have on hand to comfort first-day preschoolers or kindergarteners.” —Booklist
https://bulkbookstore.com/a-perfect-groom-9780060502799,Perfection is in the eye of the beholder . . .
https://bulkbookstore.com/the-kennedy-men-1901-1963-9780060502881,The renowned biographer and New York Times bestselling author of The Kennedy Women returns with this first volume in a multigenerational history that will forever change the way America views its most famous family ...
https://bulkbookstore.com/zap-the-gaps-target-higher-performance-and-achieve-it-9780060503000,Target Higher Performance and Achieve It!
https://bulkbookstore.com/alaska-saga-of-a-bold-land-9780060503079,"The history of Alaska is filled with stories of new land and new riches -- and ever present are new people with competing views over how the valuable resources should be used: Russians exploiting a fur empire; explorers checking rival advances; prospectors stampeding to the clarion call of ""Gold!""; soldiers battling out a decisive chapter in world war; oil wildcatters looking for a different kind of mineral wealth; and always at the core of these disputes is the question of how the land is to be used and by whom."
https://bulkbookstore.com/isabels-daughter-a-novel-9780060503475,The first time I saw my mother was the night she died. The second time was at a party in Santa Fe.
https://bulkbookstore.com/wemberlys-ice-cream-star-9780060504052,One hot simmer day Wemberly finds that patience -- just like a frosty treat -- will go a long way.
https://bulkbookstore.com/small-wonder-essays-9780060504076,"In her new essay collection, the beloved author of High Tide in Tucson brings to us out of one of history's darker moments an extended love song to the world we still have. From its opening parable gleaned from recent news about a lost child saved in an astonishing way, the book moves on to consider a world of surprising and hopeful prospects, ranging from an inventive conservation scheme in a remote jungle to the backyard flock of chickens tended by the author's small daughter."
https://bulkbookstore.com/the-color-of-death-9780060504144,"Kate Chandler has accepted a commission that will solidify her reputation as a world-class gem cutter. But during what should have been a simple transfer, seven rare, priceless sapphires vanish without a trace, along with their courier, her brother Lee, who now, quite possibly, is dead. And suddenly Kate is on the run, pursued by federal agents who believe she's the criminal mastermind of a cunning bait-and-switch."
https://bulkbookstore.com/always-time-to-die-9780060504199,"Former U.S. Senator Quintrell is dead.
His son, New Mexico's governor, is preparing his
run for the highest political office in the land."
https://bulkbookstore.com/when-harriet-met-sojourner-9780060504250,"Two women with similar backgrounds. Both slaves; both fiercely independent. Both great, in different ways."
https://bulkbookstore.com/my-friend-the-doctor-9780060505004-1,"A reassuring, cheery book about going to the doctor by the highly successful team that gave us I’m a Big Brother and I’m a Big Sister"
https://bulkbookstore.com/afghanistan-a-short-history-of-its-people-and-politics-9780060505080-1,"Reaching back to earliest times, Martin Ewans examines the historical evolution of one of today's most dangerous breeding grounds of global terrorism. After a succession of early dynasties and the emergence of an Afghan empire during the eighteenth century, the nineteenth and early twentieth century saw a fierce power struggle between Russia and Britain for supremacy in Afghanistan that was ended by the nation's proclamation of independence in 1919. A communist coup in the late 1970s overthrew the established regime and led to the invasion of Soviet troops in 1979. Roughly a decade later, the Soviet Union withdrew, condemning Afghanistan to a civil war that tore apart the nation's last remnants of religious, ethnic, and political unity. It was into this climate that the Taliban was born."
https://bulkbookstore.com/narcocorrido-a-journey-into-the-music-of-drugs-guns-and-guerrillas-9780060505103,"This book title, Narcocorrido (Un Viaje Dentro de la Musica de Drogas, Armas, y Guerrilleros), ISBN: 9780060505103, by Elijah Wald, published by HarperCollins (October 22, 2002) is available in paperback. Our minimum order quantity is 25 copies. All standard bulk book orders ship FREE in the continental USA and delivered in 4-10 business days."
https://bulkbookstore.com/empire-of-wealth-the-epic-history-of-american-economic-power-9780060505127,"Throughout time, from ancient Rome to modern Britain, the great empires built and maintained their domination through force of arms and political power. But not the United States. America has dominated the world in a new, peaceful, and pervasive way -- through the continued creation of staggering wealth. In this authoritative, engrossing history, John Steele Gordon captures as never before the true source of our nation's global influence: wealth and the capacity to create more of it."
https://bulkbookstore.com/the-bridge-9780060505219,"From Pulitzer Prize winner Doug Marlette comes the captivating story of Pick Cantrell, a successful newspaper cartoonist whose career has hit the skids. In the grip of a midlife meltdown, Pick returns with his wife and son to a small North Carolina town, where he confronts the ghosts of his past in the form of the family matriarch and his boyhood nemesis, Mama Lucy. What follows is an extraordinary story within a story, as Pick uncovers startling truths about himself and about the role his grandmother played in the tragic General Textile Strike Of 1934"
https://bulkbookstore.com/from-the-land-of-green-ghosts-a-burmese-odyssey-9780060505233,"In 1988, Dr. John Casey, a professor visiting Burma, meets a waiter in Mandalay with a passion for the works of James Joyce, and the encounter changes both their lives."
https://bulkbookstore.com/the-sewing-circles-of-herat-a-personal-voyage-through-afghanistan-9780060505271,"Twenty-one-year-old Christina Lamb left suburban England for Peshawar on the frontier of the Afghan war. Captivated, she spent two years tracking the final stages of the mujaheddin victory over the Soviets, as Afghan friends smuggled her in and out of their country in a variety of guises."
https://bulkbookstore.com/the-skeptic-a-life-of-h-l-mencken-9780060505295,"When H. L. Mencken talked, everyone listened -- like it or not. In the Roaring Twenties, he was the one critic who mattered, the champion of a generation of plain-speaking writers who redefined the American novel, and the ax-swinging scourge of the know-nothing, go-getting middle-class philistines whom he dubbed the ""booboisie."" Some loved him, others loathed him, but everybody read him. Now Terry Teachout takes on the man Edmund Wilson called ""our greatest practicing literary journalist,"" brilliantly capturing all of Mencken's energy and erudition, passion and paradoxes, in a masterful biography of this iconoclastic figure and the world he shaped."
https://bulkbookstore.com/the-double-goal-coach-positive-coaching-tools-for-honoring-the-game-and-developing-winners-in-sports-and-life-9780060505318,"The Double-Goal Coach is filled with powerful coaching tools based on Jim Thompson's Positive Coaching Alliance. These strategies reflect the ""best-practices"" of elite coaches and the latest research in sports psychology.Hundreds of workshops have shaped these tools for maximum effectiveness and ease of use. The lessons and activities can be used in the very next practice to make sports fun and to get the best from players."
https://bulkbookstore.com/terror-in-the-name-of-god-why-religious-militants-kill-9780060505332,"For four years, Jessica Stern interviewed extremist members of three religions around the world: Christians, Jews, and Muslims. Traveling extensively—to refugee camps in Lebanon, to religious schools in Pakistan, to prisons in Amman, Asqelon, and Pensacola—she discovered that the Islamic jihadi in the mountains of Pakistan and the Christian fundamentalist bomber in Oklahoma have much in common."
https://bulkbookstore.com/pressure-perfect-two-hour-taste-in-twenty-minutes-using-your-pressure-cooker-9780060505349,"Under pressure to get a tasty, nutritious dinner on the table in a flash? Like the idea of preparing fork-tender beef stew in thirty minutes and pot roast in under an hour? All this and more is made possible by the pressure cooker, a magical appliance that produces soul-satisfying, homemade food in one-third (or less) the standard cooking time."
https://bulkbookstore.com/cultivating-delight-a-natural-history-of-my-garden-9780060505363,"In the mode of her bestseller A Natural History of the Senses, Diane Ackerman celebrates the sensory pleasures of her garden through the seasons. Whether she is deadheading flowers or glorying in the profusion of roses, offering sugar water to a hummingbird or studying the slug, she welcomes the unexpected drama and extravagance as well as the sanctuary her garden offers."
https://bulkbookstore.com/the-rant-zone-an-all-out-blitz-against-soul-sucking-jobs-twisted-child-stars-holistic-loons-and-people-who-eat-their-dogs-9780060505370,"In this fourth installment of his acclaimed Rants series, bestselling author, Emmy Award-winning talk-show host, and wisecracking analyst for ABC's Monday Night Football Dennis Miller makes hamburger meat out of society's most sacred cows as only he can, with the kinds of allusions that require high SAT scores -- or at least a smart crib sheet."
https://bulkbookstore.com/8-minutes-in-the-morning-r-a-simple-way-to-shed-up-to-2-pounds-a-week-guaranteed-9780060505387,"What's Jorge's get-slim secret? Just 8 minutes of his unique strength-training moves done in the privacy of your home. A few minutes each morning is all you need to lose up to 2 pounds a week. Add the cutting-edge eating program that teaches you how to eat the right fats to satiate your hunger and cut your calories, plus a daily dose of motivational support from Jorge, and weight loss has never been easier!"
https://bulkbookstore.com/bet-your-life-9780060505400,"A terminally ill man sells his life insurance policy for cheap to an investor who will collect the full amount when the sick man dies.But is the sick man really sick? Does he even exist? In the age of AIDS and no-holds-barred capitalism, the business of betting on how much longer sick people will live is thriving. Is this new market in which life insurance policies are bought and sold a legitimate enterprise, or is it an open invitation to fraud and murder?"
https://bulkbookstore.com/saddam-his-rise-and-fall-9780060505431,"Drawing on an unparalleled network of sources, contacts, and firsthand testimonies, Con Coughlin takes us to the center of Saddam Hussein's complex, bewildering regime -- and beyond. Fully updated and revised, Saddam: His Rise and Fall meticulously describes how Hussein took power and immediately set about controlling every aspect of Iraqi life."
https://bulkbookstore.com/a-question-of-loyalty-9780060505486,"A Question of Loyalty plunges into the seven-week Washington trial of Gen. William ""Billy"" Mitchell, the hero of the U.S. Army Air Service during World War I and the man who proved in 1921 that planes could sink a battleship. In 1925 Mitchell was frustrated by the slow pace of aviation development, and he sparked a political firestorm, accusing the army and navy high commands -- and by inference the president -- of treason and criminal negligence in the way they conducted national defense. He was put on trial for insubordination in a spectacular court-martial that became a national obsession during the Roaring Twenties."
https://bulkbookstore.com/the-man-time-forgot-a-tale-of-genius-betrayal-and-the-creation-of-time-magazine-9780060505509,"Friends, collaborators, and childhood rivals, Briton Hadden and Henry R. Luce were not yet twenty-five when they started Time, the first newsmagazine, at the outset of the Roaring Twenties. By age thirty, they were both millionaires, having laid the foundation for a media empire. But their partnership was explosive and their competition ferocious, fueled by envy as well as love. When Hadden died at the age of thirty-one, Luce began to meticulously bury the legacy of the giant he was never able to best."
https://bulkbookstore.com/to-the-heart-of-the-nile-lady-florence-baker-and-the-exploration-of-central-africa-9780060505578,"In 1859, at age fourteen, Florence Szász stood before a room full of men and waited to be auctioned to the highest bidder. But slavery and submission were not to be her destiny: Sam Baker, a wealthy English gentleman and eminent adventurer, was moved by compassion and an immediate, overpowering empathy for the young woman, and braved extraordinary perils to help her escape. Together, Florence and Sam -- whose love would remain passionate and constant throughout their lives -- forged into literally uncharted territory in a glorious attempt to unravel a mysterious and magnificent enigma called Africa."
https://bulkbookstore.com/paradise-of-the-blind-a-novel-9780060505592,"Paradise of the Blind is an exquisite portrait of three Vietnamese women struggling to survive in a society where subservience to men is expected and Communist corruption crushes every dream. Through the eyes of Hang, a young woman in her twenties who has grown up amidst the slums and intermittent beauty of Hanoi, we come to know the tragedy of her family as land reform rips apart their village. When her uncle Chinh‘s political loyalties replace family devotion, Hang is torn between her mother‘s appalling self–sacrifice and the bitterness of her aunt who can avenge but not forgive. Only by freeing herself from the past will Hang be able to find dignity –– and a future."
https://bulkbookstore.com/once-a-dreamer-9780060505622,"A Regency-set historical romance, with wonderful emotion, adventure, and humour."
https://bulkbookstore.com/foods-that-combat-cancer-the-nutritional-way-to-wellness-9780060505646,"Here is the first anti–cancer diet and nutrition counter found together in one book – with a list of over 2000 foods, broken down by serving size and their cancer–fighting properties."
https://bulkbookstore.com/a-taste-of-reality-9780060505677,"A triumphant novel about an African-American woman who, against all odds, almost single-handedly faces down the most blatant kind of workplace discrimination, while at the same time dealing with a crumbling marriage and a trusted friend′s betrayal."
https://bulkbookstore.com/uncomfortably-close-a-novel-9780060505707,"It hasn't been easy for Ruth Rothwax, the proprietor of a successful letter-writing business, to branch out into a new greeting-card line. Her father, Edek, is driving her crazy at the office. Other women, who she thought would be supportive, are being catty and competitive, behavior Ruth swears that she will never imitate. But then Zofia arrives to turn Ruth's aspirations of sisterly solidarity—and her life—upside down. Fresh off the plane from Poland—a buxom, sixty-something femme fatale with a talent for making meatballs—Zofia wants to open a restaurant. And Edek, Zofia's most passionate admirer, wants his daughter to finance the enterprise. But Ruth knows that gleam in Zofia's eye only too well . . . and she knows it means big trouble for all of them."
https://bulkbookstore.com/the-perfect-lover-9780060505721,"Never let it be said that a Cynster male can't face up to the one unassailable truth: A successful marriage gives life its fullest meaning. To all of English society, Simon Frederick Cynster has a perfect life—one of enormous wealth and impeccable social status. His lean handsomeness turns the heads of naïve debutantes, while his sensual allure ensures he never lacks for more sophisticated partners for a night, or more, of pleasure. Yet despite all of this, Simon knows that there is something—or rather someone—missing in his life."
https://bulkbookstore.com/the-ideal-bride-9780060505745,
