"710","Jacqueline","Winspear","Jacqueline Winspear is the creator of the New York Times and National Bestselling series featuring psychologist and investigator, Maisie Dobbs. Her first novel – Maisie Dobbs – received numerous awards nominations, including the Edgar Award for Best Novel and the Agatha Award for Best First Novel. It was a New York Times Notable Book and a Publisher’s Weekly Top Ten Pick.“ Jacqueline’s “standalone” novel set in WW1, The Care and Management of Lies, was a finalist for the Dayton Literary Peace Prize in 2015. In 2019 The American Agent, her 16th novel, was published, along with a non-fiction book based upon the Maisie Dobbs’ series, What Would Maisie Do? Originally from the UK, Jacqueline now lives in northern California.","1"
"715","Lisa","Scottoline","Lisa Scottoline is a #1 bestselling and Edgar Award-winning author of 33 novels. Lisa's books are book-club favorites, and she and her daughter Francesca Serritella have hosted an annual Big Book Club Party for over a thousand readers at her Pennsylvania farm, for the past twelve years. Lisa has been President of Mystery Writers of America and she reviews fiction and non-fiction for the New York Times, Washington Post, and The Philadelphia Inquirer. She also writes a weekly column with her daughter for The Philadelphia Inquirer entitled Chick Wit, a witty take on life from a woman’s perspective, which have been collected in a bestselling series of humorous memoirs. Lisa graduated magna cum laude in three years from the University of Pennsylvania, with a B.A. degree in English, and cum laude from the University of Pennsylvania Law School, where she taught Justice & Fiction. She has over 30 million copies of her books in print and is published in over 35 countries. She lives with an array of disobedient pets, and wouldn’t have it any other way.","1"
"716","Editors","of","Garden & Gun is a multiplatform media company that celebrates stories of the American South through powerful journalism, bold photography, exquisite design, and finely curated retail and experiential journeys. The brand is anchored by its award-winning national magazine launched in 2007, Garden & Gun, which reports on the South’s sporting culture, food, music, art, literature, and its people and their ideas. The coveted audience of 1.6 million is further engaged through the brand’s Whole Hog podcast, numerous New York Times best-selling books, Fieldshop by Garden & Gun retail experience, the Garden & Gun Club restaurant at the Battery Atlanta, and 75+ events each year. Visit gardenandgun.com.","1"
"718","Lorna J.","Sass","Lorna Sass is fondly known as ""the Queen of Pressure Cooking."" She is also a widely published food writer and an award-winning cookbook author. Check out her new blog: www.pressurecookingwithlornasass.wordpress.com
Lorna became interested in pressure cooking during the mid-eighties when most Americans had either never heard of this magical appliance or were afraid of it! Her COOKING UNDER PRESSURE, published in 1989, became a best-seller with over 250,000 copies in print. The 20th-Anniversary revised edition of COOKING UNDER PRESSURE came out on November 3,2009.
Lorna followed COOKING UNDER PRESSURE with 3 other pressure cooker books: GREAT VEGETARIAN COOKING UNDER PRESSURE (VEGAN!), THE PRESSURED COOK, and PRESSURE PERFECT.
During the nineties, Lorna wrote numerous vegan cookbooks, recognizing that a vegan approach to food created a much smaller carbon footprint. This was decades before cookbook authors were writing about the connection between food and sustainability. Her RECIPES FROM AN ECOLOGICAL KITCHEN was published in 1992! Her NEW VEGAN COOKBOOK was nominated for an IACP Award and her latest title in this category is SHORT-CUT VEGAN.
Her fourteenth cookbook, WHOLE GRAINS EVERY DAY, EVERY WAY, published in 2006, was awarded the prestigious James Beard Award in the ""healthy focus"" category. Her latest cookbook, WHOLE GRAINS FOR BUSY PEOPLE, focuses on quick-cooking recipes for cooks on the go.
Lorna has often found herself ahead of her time. While studying for her PhD in medieval literature at Columbia University, she wrote four historical cookbooks that were published by the Metropolitan Museum of Art--decades before anyone was studying food history!
Lorna's food articles have been published in dozens of prominent newspapers and magazines, including The New York Times, The Washington Post, Gourmet, and Bon Appetit. In addition to her own blogs, she has blogged for The Huffington Post and Green Fork, and wrote a monthly recipe column for localharvest.org.
She is a member of Slow Food, The Author's Guild, and the Women's Culinary Alliance and an alumna of Les Dames des Escoffier, an organization of the top women in the food industry.
Lorna's current passion is to make healthy food available to all, and she is especially eager to help people grow their own food on rooftops and in community gardens in NYC.
For further information, visit www.lornasass.com.
BLOGS: www.pressurecookingwithlornasass.wordpress.com www.lornasassatlarge.wordpress.com","1"
"721","Victoria","Alexander","New York Times bestselling author Victoria Alexander was an award winning television reporter until she discovered fiction was much more fun than real life. She turned to writing full time and is still shocked it worked out.
Since the publication of her first book in 1995, she has written thirty-one full length novels and six novellas. Find a complete list on her website http://www.victoriaalexander.com and chat with her on facebook https://www.facebook.com/VictoriaAlexandersPlace 
The Perfect Wife--originally published in 1996 and reissued in March 2008--hit #1 on the New York Times list. Sixteen of her books are bestsellers hitting the New York Times, USA Today and/or Publishers Weekly bestseller lists. With books translated into more than a dozen different languages she has readers around the world and has twice been nominated for Romance's Writers of America prestigious RITA award. In 2009 she was given a Career Achievement Award from RT Bookclub and was named Historical Storyteller of the year in 2003. In 2008 she was the keynote speaker for the Romance Writers of American annual conference in San Francisco. Victoria credits much of her writing success to her experiences as a reporter.
Her years as a broadcast journalist were spent in two radically different areas of the country: Nebraska and West Virginia. In West Virginia, she covered both natural and manmade disasters. She was on the scene when a power plant construction accident in a small town left 52 men dead. She once spent the night on a mountain waiting to learn of the fate of coal miners trapped in a mine collapse. Victoria was producing a newscast when her husband (who worked at the same television station) and several other journalists were held hostage by a disturbed Vietnam veteran. In Nebraska, she reported on the farm crisis and watched people lose land that had been in their families for generations. She covered the story that was the basis of the movie BOYS DON'T CRY and once acted as the link between police and a gunman who had barricaded himself in his home. Her investigative work exposed the trucking of New York City garbage to a small town dump in rural Nebraska.
During her journalism career, Victoria covered every president from Ford to Clinton. She knows firsthand what it feels like to be surrounded by rising floodwaters and inside a burning building. She's interviewed movie stars including Kevin Costner, ridden an elephant and flown in a governor's helicopter. She's covered a national political convention and Pope John Paul II's historic visit to Denver as well as small town festivals celebrating everything from walnuts to Glen Miller. Her work was honored by numerous organizations including the Associated Press who called a feature about a firefighter's school ""story telling genius"". It was the encouragement she needed to turn from news to fiction. She's never looked back.
Victoria is a former president of the Omaha Press Club and in 2009 was named an OPC Face on the Barroom Floor. A caricature portrait of her joined previous faces including presidents, sports figures and politicians in a tradition that began in 1971.
Victoria claims her love of romance and journalism is to due to the influence of her favorite comic book character: Lois Lane, a terrific reporter and a great heroine who pursued Superman with an unwavering determination. And why not? He was extremely well drawn.
Victoria grew up traveling the world as an Air Force brat. Today, she lives in Omaha, Nebraska with her husband and her dogs. Victoria had two bearded collies, Sam and Louie (named from characters in one of her books). Sam (on the left), the best dog in the world for 13 ½ years, passed away in September 2010. Louie took on the position of loyal companion and did a fine job even though he doesn't understand that kitchen counter surfing is not allowed! Now he's been joined by Reggie, king of the lilacs.
They all live happily ever after in a house under constant renovation and the accompanying parade of men in tool belts. And never ending chaos. Victoria laughs a great deal--she has to.","1"
"725","Garrett","Oliver","Garrett Oliver is the Brewmaster of The Brooklyn Brewery in New York City and one of the foremost authorities in the world on the subject of beer. A host of more than 700 tasting and pairing events in 12 countries over the past two decades, he is perhaps best known as the author of the award-winning book The Brewmaster’s Table. He has made many appearances on television and in other media, writes regularly for food and beer-related periodicals, and is a veteran judge of professional brewing competitions. His principal occupation is the creation of The Brooklyn Brewery’s well-regarded range of beers.Garrett was a founding Board member of Slow Food USA and later became a member of the Board of Counselors of Slow Food International. He was also a 2009 and 2010 finalist for the James Beard Award as “Outstanding Wine or Spirits Professional.”His last book, The Brewmaster’s Table: Discovering the Pleasures of Real Beer with Real Food, first published by HarperCollins in May, 2003, was the winner of a 2004 International Association of Culinary Professionals (IACP) Book Award and was a finalist for the 2004 James Beard Foundation Book Awards. The Brewmaster’s Table was released in a paperback edition in May of 2005.Garrett is a graduate of Boston University and holds a degree in Broadcasting and Film. He was the recipient of the 1998 Russell Schehrer Award for Innovation and Excellence in Brewing, the 2003 Semper Ardens Award for Beer Culture (Denmark) and Cheers Beverage Media’s “Beverage Innovator of the Year” Award for 2006. In 2007, Forbes named him one of the top ten tastemakers in the country for wine, beer and spirits.Garrett Oliver’s latest book is The Oxford Companion to Beer, published in September, 2011 by Oxford University Press; he is Editor-in-Chief. Covering more than 1,100 subjects, it is the most comprehensive reference book on beer ever published.","1"
"727","Diane","Ackerman","Diane Ackerman is the author of two dozen highly-acclaimed works of poetry and nonfiction, including the bestsellers ""The Zookeeper's Wife"" and ""A Natural History of the Senses,"" and the Pulitzer Prize Finalist, ""One Hundred Names for Love.""
In her most recent book, ""The Human Age: the World Shaped by Us,"" she confronts the unprecedented fact that the human race is now the single dominant force of change on the whole planet. Humans have ""subdued 75 percent of the land surface, concocted a wizardry of industrial and medical marvels, strung lights all across the darkness."" Ackerman takes us on an exciting journey to understand this bewildering new reality, introducing us to many of the inspiring people and ideas now creating, and perhaps saving, our future
A note from the author: ""I find that writing each book becomes a mystery trip, one filled with mental (and sometimes physical) adventures. The world revealing itself, human nature revealing itself, is seductive and startling, and that's always been fascinating enough to send words down my spine. Please join me on my travels. I'd enjoy the company."" 
 Contact me or follow my posts here: www.dianeackerman.com, @dianesackerman, www.facebook.com/dianeackerman.author","1"
"733","Debra","Ginsberg","A lifelong lover of books, Debra Ginsberg waited tables for over twenty years to support her other career as a writer, resulting in her first book, ""Waiting: The True Confessions of a Waitress."" She is also the author of the critically acclaimed memoirs, ""Raising Blaze: A Mother and Son's Long, Strange Journey Into Autism"" and ""About My Sisters."" Debra went on to write the novels, ""Blind Submission,"" ""The Grift,"" a New York Times Notable Book for 2008 and winner of the Southern California Independent Booksellers Award for Best Mystery, and ""The Neighbors Are Watching."" Her most recent novel is ""What the Heart Remembers.""For more information, visit Debra at www.debraginsberg.com","1"
"738","Kevin","Brennan","Kevin Brennan, author of Parts Unknown (William Morrow) has rung in the new year in Red Square, performed as a busker in the London Underground, wandered the California desert, and auditioned unsuccessfully for a chance at stardom on reality television. He and his wife live in Northern California. 
Historical Novel Society
[In Town Father] Brennan does a wonderful job of bringing this off-kilter utopia to life in a narrative that is both highly entertaining and genuinely moving.
Booklist
Brennan intricately interweaves several interrelated stories into a lyrical testament to life, love, and redemption. A powerful debut novel from an exciting new talent. 
San Francisco Chronicle
A literary storyteller with enormous versatility - poetic and starkly realistic, able to drift among various voices and various moments seamlessly. Add Parts Unknown to the oeuvre of California stories that should transcend the state's borders. 
Denver Post
[Parts Unknown] roasts the old chestnut that male writers cannot convincingly tell stories from female perspectives. Brennan does it with grace, wit, and beauty.","1"
"746","Chip","Kidd","Charles (Chip) Kidd (born September 12, 1964) is an American graphic designer, best known for his innovative book covers. Based in New York city, Kidd has become one of the most famous book cover designers to date.
Bio from Wikipedia, the free encyclopedia. Photo by Luigi Novi [CC BY 3.0 (http://creativecommons.org/licenses/by/3.0) or CC BY 3.0 (http://creativecommons.org/licenses/by/3.0)], via Wikimedia Commons.","1"
"748","Erin","Hunter","Erin Hunter is the author of the bestselling Warriors and Seekers series. She is inspired by a love of animals and a fascination with the ferocity of the natural world. As well as having great respect for nature in all its forms, Erin enjoys creating rich mythical explanations for animal behavior.","1"
"749","Lynn","Joseph","Lynn Joseph was born and raised on the island of Trinidad and is the author of two middle grade books inspired by her island's folklore, A Wave in Her Pocket and The Mermaid's Twin Sister. ""Mermaid"" won the Américas Award for Children's and YA Literature in 1994. She has also authored award-winning picture books featuring the traditions and island life of Trinidad & Tobago: An Island Christmas; Jasmine's Parlour Day; Jump Up Time: A Trinidad Carnival Story, and Coconut Kind of Day, a collection of poems that follows a Trinidadian girl throughout her day.
Lynn travels extensively and writes about the places she has visited or lived including the Dominican Republic, which is the setting for her middle grade book, The Color of My Words, which was named an ALA Notable Children's Book, an International Reading Association Notable Book for a Global Society, a Notable Children's Trade Book in the Field of Social Studies, and a Jane Addams Honor Book. It was also awarded the Américas Award for Children & YA Literature in 2000. A starred review by Kirkus said The Color of My Words is ""An achingly beautiful story."" 
Lynn's YA novel, Flowers in the Sky, was published by HarperCollins in 2013 and features a 16 year old girl who moves away from her sleepy, small town of Samana in the Dominican Republic where she is known as the ""flower girl"" to negotiate life in fast-paced Washington Heights, New York, where she must find a new identity while renewing her bond with her beloved older brother whom she has not seen in over ten years. Kirkus Reviews called it, ""A tale that needs to be told.""
Lynn was the recipient of the Burt Award for Caribbean Literature in 2015 for her novel, Dancing in the Rain, which will be published April 2016 by Blue Moon Publishing in Jamaica. 
Lynn is an attorney who attended Fordham School of Law in New York, and the mother of two sons, Jared and Brandt. Lynn graduated from Vermont College of Fine Arts with a MFA in Writing for Children & Young Adults. For more information about Lynn Joseph, please see her web site at www.lynnjosephauthor.com. Or follow her on Facebook at Lynn Joseph Books.","1"
"751","Isabel","Allende","Born in Peru and raised in Chile, Isabel Allende is the author of The House of the Spirits, Daughter of Fortune, Paula, My Invented Country and The Japanese Lover. Her books have been translated into more than 35 languages and have sold over 65 million copies worldwide. The Japanese Lover was an international and New York Times bestseller. She lives in California.","1"
"752","Laurence","Yep","Laurence Yep has been fascinated with tales of sibling rivalry from the day he was born. His older brother, Tom, chose his name Laurence - after a saint who died a particularly gruesome death. Laurence has been trying to get even ever since. Laurence Yep now lives in Pacific Grove, California, with his wife and is one of children's literature's most respected authors. His award-winning titles include Newbery Honor Books Dragonwings and Dragon's Gate.","1"
"753","Nick","Malgieri","NICK MALGIERI, former Executive Pastry Chef at Windows on the World and 1996 inductee into Who's Who of Food and Beverage in America, is currently director of the baking program at the Institute of Culinary Education. The author of nine other cookbooks, including the James Beard winner How to Bake and the IACP/Julia Child Cookbook award-winner Chocolate, Nick's recipes have been published widely, including in The New York Times, The Chicago Tribune, The Washington Post, Food & Wine, Gourmet, and Bon Appetit. He is a contributing editor of Dessert Professional and writes a monthly column for Tribune Media Services. Nick has appeared on national morning shows and local television throughout the United States, as well Food Network and Martha Stewart. Visit him online at www.nickmalgieri.com","1"
"773","Yxta Maya","Murray","Yxta Maya Murray is a novelist, art critic, playwright, and law professor. The author of nine books, her most recent include the story collection, The World Doesn’t Work That Way, but It Could (University of Nevada Press, 2020), which was named a 2020 Best Book by BuzzFeed News. She also recently published the novel, Art Is Everything (TriQuarterly Press, 2021). The winner of a Whiting Award and an Art Writer's Grant, she has been named a fellow at the Huntington Library in Pasadena, California. ","1"
"774","Yossi Klein","Halevi","Yossi Klein Halevi is an author, thinker and commentator on Jewish and Israeli affairs. His latest book, Letters to My Palestinian Neighbor, will be published in May 2018 by Harper Collins. His last book, Like Dreamers, took the top prize in the 2013 National Jewish Book Awards.
A frequent contributor to the op-ed pages of leading newspapers and magazines, he is a senior fellow at the Shalom Hartman Institute in Jerusalem. Together with Imam Abdullah Antepli of Duke University, he co-directs the Institute’s Muslim Leadership Initiative.
His first book, Memoirs of a Jewish Extremist, was published in 1995. In 2001, he published, At the Entrance to the Garden of Eden: A Jew's Search for God with Christians and Muslims in the Holy Land. 
Born in New York, Halevi moved to Israel in 1982 and lives in Jerusalem with his wife, Sarah, a landscape designer. They have three children.","1"
"778","Michael","Crichton","After graduating from Harvard Medical School, Michael Crichton embarked on a career as a writer and filmmaker, whose credits include 'The Andromeda Strain', 'Westworld', 'Jurassic Park', 'Rising Sun', 'Prey' and 'State of Fear' and the TV series 'ER'. He has sold over 150 million books which have been translated into thirty-six languages; twelve have been made into films. He is the only person to have had, at the same time, the number one book, movie and TV show in the United States.","1"
"781","Rachel","Gibson","Rachel Gibson is a New York Times and USA Today bestselling author of 21 books. 
When not writing, you can usually find Rachel with her '56 T-Bird at Classic Car shows where she kicks butt, takes names, and thinks she Suzanne Summers in American Graffiti.","1"
"791","Laurence","Leamer","Laurence Leamer is the New York Times bestseller author of nineteen books. As a young man, he worked in a French factory, a West Virginia coal mine and a school in the mountains of Nepal. The subjects Leamer has written about are as varied as his life, from the costs of power in Washington to the travails of celebrity in Hollywood, and from the legal struggles of two Pittsburgh lawyers against a coal mogul to the games played in the elegant salons of Palm Beach. The award-winning author’s books focusing on women have been particularly well regarded starting with The Kennedy Women, a number two New York Times bestseller. His recent book, Capote’s Women, a national bestseller, is being made into an eight-hour series starring Naomi Watts, Diane Lane, Calista Flockhart, Molly Ringwald, and Tom Hollander. Leamer’s newest book, Hitchcock’s Blondes, is the second part of a trilogy about intriguing women involved with creative geniuses. The author has a wife, Vesna Obradovic Leamer, who takes care of everything else in their complicated lives. He is fortunate as well in having a terrific daughter, Daniela Mantilla, a great son in law, Antonio Mantilla, and two dynamite grandkids, Alejandro and Emilia. If one has good health, a close family and loyal friends one has everything. The author lives in Palm Beach, Florida and Washington, D.C. ","1"
"797","Laura","Ruby","Laura Ruby is the author of books for adults, teens and children. Her titles include the Edgar-nominated tween mystery LILY'S GHOSTS (now updated for 2011), the children's fantasy THE WALL AND THE WING (3/06) and a sequel, THE CHAOS KING (5/07) all published by Harpercollins. She writes for older teens as well, and her debut young adult novel, GOOD GIRLS (9/06), also from Harpercollins, was a Book Sense Pick for fall 2006 and an ALA Quick Pick for 2007. She followed this with the teen novels PLAY ME (2008) and BAD APPLE (2009).
Her short fiction for adults has appeared in various literary magazines, including Other Voices and The Florida Review. A collection of these stories, I'M NOT JULIA ROBERTS, was published by Warner Books in January 2007. Called ""hilarious and heart-wrenching"" by People and ""a knowing look at the costs and rewards of remaking a family,"" by the Miami Herald, the book was also featured in Redbook, Working Mother, and USA Today, among others.
Raised in the wilds of suburban New Jersey, Laura Ruby now lives in the Chicago area with her husband and two cats that serve as creative advisors.","1"
"804","Patrick","Robinson","Patrick Robinson is the co-author of the recent New York Times bestseller, ""A Colossal Failure of Common Sense - the inside story of the collapse of Lehman Brothers.""Before that, he co-authored Lone Survivor for Navy SEAL Marcus Luttrell which was #1 on the New York Times non-fiction bestseller list for eight months in 2007.Patrick is also the author of eleven international bestselling suspense thrillers, including To the Death, Nimitz Class, Hunter Killer, and Diamondhead, the first book in his brand new series.He lives in Ireland and spends his summers in Cape Cod, Massachusetts.","1"
"809","Peter","Stark","Peter Stark is an adventure and exploration writer and historian. Born in Wisconsin, he studied English and anthropology at Dartmouth College, took a master’s in journalism from the University of Wisconsin, and headed off to the remote spots of the world writing magazine articles and books. With a home base in Missoula, Montana, he and his family periodically have lived abroad for a year, most recently in a small town in Northeast Brazil.
His forthcoming book, “Young Washington: How Wilderness and War Forged America’s Founding Father,” tells the story of a young and struggling George Washington in the Ohio wilderness of the 1750s. It will be published by Ecco/HarperCollins on May 1st, 2018.
His previous book, “Astoria,” tells the gripping story of John Jacob Astor’s hugely ambitious wilderness expedition to establish the first American colony on the West Coast and a global trade empire. A New York Times bestseller, it received a PEN USA literary award nomination, and has been adapted into an epic, two-part play by Portland Center Stage in Portland, Oregon. A long-time correspondent for Outside magazine, Stark’s articles and essays have also appeared in Smithsonian, The New Yorker, The New York Times Magazine, Men’s Journal, and many others.","1"
"810","Patrick","Oster","Patrick Oster, now writing fiction full time, was a managing editor at Bloomberg News and editor-in-chief of the National Law Journal. In his spare time he still writes obituaries of rich or famous people. He has worked as a journalist for Business Week and the Washington Post in Europe, for the Knight Ridder newspaper chain in Mexico and elsewhere in Latin America and covered the White House, State Department, the Supreme Court and the CIA as Washington Bureau Chief of The Chicago Sun-Times. He is the author of the nonfiction book, ""The Mexicans,"" a Book-of-the-Month-Club selection. His award-winning comic thriller ""The Commuter"" was published by the Argo Navis imprint of Perseus Books. He also wrote the spy thriller ""The German Club"" and the cyber-thriller ""The Hacker Chronicles."" His also wrote the award winning murder mystery, ""The Amazon Detective Agency,"" His fifth novel is the prize-winning ""The Obituary Writer,"" another murder mystery. His sixth novel ""The Sleeper List, was named best espionage thriller of 2022 by the Readers Favorite book site judges. He is a member of the International Thriller Writers. His website has further information on his books and career. www.patrickoster.com","1"
"816","Saralee","Rosenberg","Saralee Rosenberg wanted to be a model but god missed the memo. Instead he made her a funny writer. Check out her four hilarious novels from Avon/HarperCollins including A LITTLE HELP FROM ABOVE, CLAIRE VOYANT, FATE AND MS. FORTUNE and DEAR NEIGHBOR, DROP DEAD. She is at work on her debut for younger readers, A LOT ON HER PLATE and is also at work on a new adult novel, WHEN WE COME BACK. She and her husband have three children, two grandchildren and a big mortgage.","1"
"824","C. S.","Lewis","CLIVE STAPLES LEWIS (1898-1963) was one of the intellectual giants of the twentieth century and arguably one of the most influential writers of his day. He was a fellow and tutor in English Literature at Oxford University until 1954 when he was unanimously elected to the Chair of Medieval and Renaissance English at Cambridge University, a position he held until his retirement. He wrote more than thirty books, allowing him to reach a vast audience, and his works continue to attract thousands of new readers every year. His most distinguished and popular accomplishments include Mere Christianity, Out of the Silent Planet, The Great Divorce, The Screwtape Letters, and the universally acknowledged classics, the Chronicles of Narnia. To date, the Narnia books have sold over 100 million copies and been transformed into three major motion pictures.","1"
"828","Walter R.","Borneman","Walter R. Borneman writes about American military and political history. His most recent book, Brothers Down: Pearl Harbor and the Fate of the Many Brothers Aboard the USS Arizona, was published in May 2019 by Little, Brown. The Pearl Harbor story has never been told through the eyes of the seventy-eight brothers—members of the same families—serving together aboard the battleship that fateful day.
Borneman won the Samuel Eliot Morison Prize in Naval Literature for The Admirals: Nimitz, Halsey, Leahy, and King--The Five-Star Admirals Who Won the War at Sea (Little, Brown, 2012). A national bestseller, The Admirals tells the story of the only four men in American history to achieve the rank of fleet admiral. Together they transformed the American navy with aircraft carriers and submarines and won World War II. 
Borneman's other titles include MacArthur at War: World War II in the Pacific (Little, Brown, 2016), a finalist for the Gilder Lehrman Prize for Military History; American Spring: Lexington, Concord, and the Road to Revolution (Little, Brown, 2014); Polk: The Man Who Transformed the Presidency and America (Random House, 2008), which won the Tennessee History Book Award and the Colorado Book Award for Biography; and 1812: The War That Forged a Nation (HarperCollins, 2004). 
His commentary has appeared in the Wall Street Journal, New York Times, Washington Post, and on FoxNews.com. He lives in Colorado and has spent many days climbing its mountains.
QUOTE: My overriding goal in writing history has been to get the facts straight and then present them in a readable fashion. I am convinced that knowing history is not just about appreciating the past, but also about understanding the present and planning for the future.","1"
"830","Dean","Morrissey,","I have been making pictures and telling stories my whole life. As a kid I worked,along with my brothers, for my father who was a carpenter and I seriously thought about taking that direction but I loved to draw and cartoon. At 20 I went to work as a Power Lineman for Edison. I would stay up all night, draw and paint, then get up and go to work. Eventually this became untenable so I quit the paying job in favor of this great unknown-illustration. I went down to New York to seek my fortune. Eventually I worked as a freelancer for 18-20 publishers. I consider this whole illustration period as my art school. I had lots of ideas for stories to illustrate and so I decided to write and illustrate my own children's book. That book turned out to be ""Ship of Dreams"". ""Ship"" was wonderfully received, won awards, and sold over 450,000 copies! I enjoyed a 40 city book tour as I could share this book that I loved with so many others.
Now, 22 years later, I have pulled Ship of Dreams out of mothballs and decided to re-publish it. ""Ship of Dreams"" is now available for a whole new generation of readers. Needless to say, I'm very excited about the book. Maybe I'll see you at a signing somewhere in the Fall. Thank you for taking the time to read this and thank you for your interest in my work. Cheers, Dean MorrisseyI have been making pictures and telling stories my whole life. As a kid I worked,along with my brothers, for my father who was a carpenter and I seriously thought about taking that direction but I loved to draw and cartoon. At 20 I went to work as a Power Lineman for Edison. I would stay up all night, draw and paint, then get up and go to work. Eventually this became untenable so I quit the paying job in favor of this great unknown-illustration. I went down to New York to seek my fortune. Eventually I worked as a freelancer for 18-20 publishers. I consider this whole illustration period as my art school. I had lots of ideas for stories to illustrate and so I decided to write and illustrate my own children's book. That book turned out to be ""Ship of Dreams"". ""Ship"" was wonderfully received, won awards, and sold over 450,000 copies! I enjoyed a 40 city book tour as I could share this book that I loved with so many others.
Now, 22 years later, I have pulled Ship of Dreams out of mothballs and decided to re-publish it. ""Ship of Dreams"" is now available for a whole new generation of readers. Needless to say, I'm very excited about the book. Maybe I'll see you at a signing somewhere in the Fall. Thank you for taking the time to read this and thank you for your interest in my work. Cheers, Dean Morrissey","1"
"834","Elizabeth Cody","Kimmel","Elizabeth Kimmel Willard, the pen name for Elizabeth Cody Kimmel, is a lifetime Little House enthusiast. She is the author of many books for children, including the Lily B. series. She lives in Cold Spring, New York, with her husband and their daughter.","1"
"844","Bobbi","Brown","Bobbi Brown is an internationally renowned make-up artist and the founder of Bobbi Brown Cosmetics. Her products are sold in more than 460 stores worldwide.Bobbi is also the beauty editor of NBC's Today show and a frequent guest on Oprah, E! and the Style Network in the US.She is the author of four bestselling books on beauty.","1"
"845","Alexis de","Tocqueville","Alexis-Charles-Henri Clérel de Tocqueville (French: [alɛksi ʃaʁl ɑ̃ʁi kleʁɛl də tɔkvil]; 29 July 1805 – 16 April 1859) was a French political thinker and historian best known for his works Democracy in America (appearing in two volumes: 1835 and 1840) and The Old Regime and the Revolution (1856). In both of these, he analyzed the improved living standards and social conditions of individuals, as well as their relationship to the market and state in Western societies. Democracy in America was published after Tocqueville's travels in the United States, and is today considered an early work of sociology and political science.Tocqueville was active in French politics, first under the July Monarchy (1830–48) and then during the Second Republic (1849–51) which succeeded the February 1848 Revolution. He retired from political life after Louis Napoléon Bonaparte's 2 December 1851 coup, and thereafter began work on The Old Regime and the Revolution.He argued that the importance of the French Revolution was to continue the process of modernizing and centralizing the French state which had begun under King Louis XIV. The failure of the Revolution came from the inexperience of the deputies who were too wedded to abstract Enlightenment ideals. Tocqueville was a classical liberal who advocated parliamentary government, but was skeptical of the extremes of democracy.Bio from Wikipedia, the free encyclopedia. Photo by Théodore Chassériau [Public domain], via Wikimedia Commons.","1"
"854","James L.","Nelson","To sign up for notices about upcoming books and the occasional newsletter, please go to the Contacts page on my web site.  http://www.jameslnelson.com/contact.html. Now, the biographical part... I was born in a log cabin in the sea-side town of Lewiston, Maine.... Okay, maybe not a log cabin. And maybe Lewiston isn't exactly a seaside town. Despite that, my interest in ships and the sea began early, reading Hornblower and building ship models. In high school I built a fifteen foot sailboat, and with a friend, an eighteen foot canoe. I graduated from Lewiston High School in 1980, if not with honors then at least with a diploma. After a year of hitchhiking and motorcycling around the country, I attended the University of Massachusetts, Amherst, later transferring to UCLA Film School (Official Motto: '...but what I really want to do is direct...') , from which I graduated in 1986. After working in the television industry for two years, I realized that I could not stand a) the television industry, b) Los Angeles and c) being ashore. In 1988 I joined the crew of the Golden Hinde (rhymes with mind), a replica of Sir Francis Drake's vessel of 1577. There I met a foretop person named Lisa Page, whom I beat out for the job of bosun. Lisa vowed then and there to marry me and make me pay for that for the rest of my life.  Leaving the Hinde in Houston, Texas, I worked aboard the brig Lady Washington (after my time she played the Interceptor in the first Pirates of the Caribbean movie) and the ship 'HMS' Rose, (Surprise in Master and Commander, also after my time) I sailed aboard Rose for two years, as Able Bodied Seaman and Third Mate. In 1993, I 'swallowed the anchor.' Lisa Page, made good on her threat and we married that year. The following year I finished By Force of Arms, my first book. I've been a full-time writer since then, with fourteen books either published or in the process of being published. My books have sold in the United States, the United Kingdom, Germany, Italy and Spain. My 2003 title Glory in the Name was selected as the winner of the American Library Association's W.Y. Boyd Award for Excellence in Military Fiction.  Recently, my writing has expanded to include non-fiction. My first work of non-fiction was Reign of Iron, a detailed look at the ironclads Monitor and Merrimack (Virginia, Benedict Arnold's Navy about the Revolutionary war naval battle that took place on Lake Champlain. My book George Washington's Secret Navy won the Naval Order's Samuel Eliot Morison award in 2010. Lisa and I now live in Harpswell, Maine (which really is a seaside town), with our four children.","1"
"858","Ken","Kalfus","Ken Kalfus is the author of two collections of short stories and three novels, including ""A Disorder Peculiar to the Country,"" a finalist for the 2006 National Book Award. His collection, ""Pu-239 and Other Russian Fantasies,"" was a finalist for the Pen/Faulkner Award in 2000, and the title story, ""Pu-239,"" was the basis for the HBO movie of the same name. His other books include ""Thirst,"" ""The Commissariat of Enlightenment"" and ""Equilateral."" Kalfus's third collection, ""Coup de Foudre: A Novella and Stories,"" is being published in May 2015.","1"
"859","Patricia","Wells","Patricia Wells is a journalist, author, and teacher who runs a popular cooking school—At Home with Patricia Wells—in Paris and Provence. Salad As A Meal is her twelfth book. She won the James Beard Award for The Provence Cookbook, Patricia Wells at Home in Provence, and Simply French. Also nominated for Beard Awards were Vegetable Harvest and The Paris Cookbook. With her husband, Walter, she is also the author of We've Always Had Paris . . . and Provence. The French government has honored her as a Chevalier de l'Ordre des Arts et des Lettres, recognizing her contribution to French culture. A former New York Times reporter, she is the only foreigner and only woman to serve as restaurant critic for a major French publication, L'Express. For more than twenty-five years she was the global restaurant critic for the International Herald Tribune.","1"
