id,FirstName,LastName,Biography,PublisherId
299,Paul,Goble,"Paul Goble is an award winning author and illustrator of children's books. He has won both the Caldecott Medal and The Library of Congress' Children's Book of the Year Award. To date, Mr. Goble has illustrated over 30 books. He has given his entire collection of original illustrations to the South Dakota Art Museum in Brookings, South Dakota.
 Goble, a native of England, studied at the Central School of Art in London. He has lived in the United States since 1977 and became a citizen in 1984. Goble's life-long fascination with Native Americans of the plains began during his childhood when he became intrigued with their spirituality and culture. His illustrations accurately depict Native American clothing, customs and surroundings in brilliant color and detail. Goble researches ancient stories and retells them for his young audiences in a manner sympathetic to Native American ways. Goble lives with his wife in Rapid City, SD.Paul Goble is an award winning author and illustrator of children's books. He has won both the Caldecott Medal and The Library of Congress' Children's Book of the Year Award. To date, Mr. Goble has illustrated over 30 books. He has given his entire collection of original illustrations to the South Dakota Art Museum in Brookings, South Dakota.
 Goble, a native of England, studied at the Central School of Art in London. He has lived in the United States since 1977 and became a citizen in 1984. Goble's life-long fascination with Native Americans of the plains began during his childhood when he became intrigued with their spirituality and culture. His illustrations accurately depict Native American clothing, customs and surroundings in brilliant color and detail. Goble researches ancient stories and retells them for his young audiences in a manner sympathetic to Native American ways. Goble lives with his wife in Rapid City, SD.",1
300,Bruce,Degen,"Bruce Degen has written and illustrated numerous award-winning books for children, among them Shirley's Wonderful Baby, Daddy Is a Doodlebug, and Jamberry. He has illustrated the highly acclaimed The Magic School Bus series by Joanna Cole, the ever-popular Jesse Bear books by Nancy White Carlstrom, and Jane Yolen's Commander Toad series. In addition to his career in children's books, he has also worked as a painter, print maker, and teacher, and has even painted scenery for the opera. Mr. Degen currently lives in Connecticut.Bruce Degen has written and illustrated numerous award-winning books for children, among them Shirley's Wonderful Baby, Daddy Is a Doodlebug, and Jamberry. He has illustrated the highly acclaimed The Magic School Bus series by Joanna Cole, the ever-popular Jesse Bear books by Nancy White Carlstrom, and Jane Yolen's Commander Toad series. In addition to his career in children's books, he has also worked as a painter, print maker, and teacher, and has even painted scenery for the opera. Mr. Degen currently lives in Connecticut.",1
306,Richard Elliott,Friedman,"RICHARD ELLIOTT FRIEDMAN is one of the premier bible scholars in the country. He earned his doctorate at Harvard and was a visiting fellow at Oxford and Cambridge, a Senior Fellow of the American Schools of Oriental Research in Jerusalem, and a Visiting Professor at the University of Haifa. He is the Ann & Jay Davis Professor of Jewish Studies at the University of Georgia and the Katzin Professor of Jewish Civilization Emeritus of the University of California, San Diego. He is the author of Commentary on the Torah, The Disappearance of God, The Hidden Book in the Bible, The Bible with Sources Revealed, The Bible Now, The Exile and Biblical Narrative, the bestselling Who Wrote the Bible?, and his newest book, The Exodus. He was an American Council of Learned Societies Fellow and was elected to membership in The Biblical Colloquium. His books have been translated into Hebrew, German, Italian, Spanish, Russian, Japanese, Polish, Hungarian, Dutch, Portuguese, Czech, Turkish, Korean, and French. He was a consultant for the Dreamworks film ""The Prince of Egypt,"" for Alice Hoffman's The Dovekeepers, and for NBC, A&E, PBS, and Nova.",3
307,Carolyn,Hart,"If you love Topper and Blithe Spirit, celebrate Christmas with It's a Wonderful Life, and live to laugh, please join the Late Bailey Ruth Raeburn, Heaven's irrepressible sleuth, on the Rescue Express October 1 In GHOST GONE WILD. Bailey Ruth returns to earth to help a scruffy but lovable 20-something-video-game inventor who has lots of money and just as many enemies. Bailey Ruth foils a shooting, but discovers her Heavenly supervisor has no idea she's on earth and this time she may never make it back to Heaven! DEAD, WHITE AND BLUE is the 23rd in the Death on Demand series. Annie Darling insists a woman can't disappear without a trace but a sultry siren walks into the pines on the Fourth of July and no one has seen her since.For more about Carolyn's books and comments, please visit her website at www.CarolynHart.com  Carolyn writes the Death on Demand series set in a mystery bookstore on a South Carolina sea island and the Bailey Ruth Raeburn series featuring a lively redheaded ghost.  Carolyn is also the author of several WWII novels, including ESCAPE FROM PARIS which is mewly available this month from Seventh Street Books. Escape from Paris is the story of two sisters who defy the Gestapo to help British fliers avoid capture.  In Ghost at Work, Bailey Ruth returns to earth to help someone in trouble. She moves a body, investigates a murder, saves a marriage, prevents a suicide, and--in a fiery finale--rescues a child who knows too much. In Merry, Merry Ghost, Bailey Ruth protects a little boy from danger. In Ghost in Trouble, Bailey Ruth tries to corral a wilful woman determined to play hunt-the-killer. Ghost Gone Wild puts Bailey Ruth at risk of never returning to Heaven. Letter from Home, a WWII novel set on the home front, received the Agatha Award for Best Mystery of 2003. It was nominated for a Pulitzer Prize by the Oklahoma Center for Poets and Writers. Thirteen-year-old Gretchen Gilman is working for the small-town newspaper during the hot summer of 1944. Murder occurs on the street where she lives, forever changing her life and the lives of those involved. Hart was one of 10 mystery authors featured at the National Book Festival on the Mall in Washington, DC, in 2003 for Letter from Home and again in 2007 for Set Sail for Murder, 7th in the Henrie O series. In Set Sail for Murder (new in paperback March 2008), Henrie O joins a troubled family on a Baltic cruise and death is an unwelcome passenger. Hart has been nominated 9 times for the Agatha Award for Best Novel and has won 3 times. In 2007 she received the Lifetime Achievement Award at Malice Domestic. She will be the International Guest of Honor at Bloody Words in Toronto on June 6-8, 2008. Hart is a native of Oklahoma City, a journalism graduate of the University of Oklahoma, and a former president of Sisters in Crime. She is also a member of Authors Guild, Mystery Writers of America, the International Association of Crime Writers, and American Crime Writers League.",1
309,Milan,Kundera,"Milan Kundera, born in Brno, Czechoslovakia, was a student when the Czech Communist regime was established in 1948, and later worked as a labourer, jazz musician and professor at the Institute for Advanced Cinematographic Studies in Prague. After the Russian invasion in August 1968, his books were proscribed. In 1975, he and his wife settled in France, and in 1981, he became a French citizen. He is the author of the novels The Joke, Life is Elsewhere, Farewell Waltz, The Book of Laughter and Forgetting, The Unbearable Lightness of Being, and Immortality, and of the short-story collection Laughable Loves - all originally in Czech. His most recent novels, Slowness, Identity and Ignorance, as well as his non-fiction works The Art of the Novel and Testaments Betrayed, were originally written in French.
Photo by Elisa Cabot (Flickr) [CC BY-SA 2.0 (http://creativecommons.org/licenses/by-sa/2.0)], via Wikimedia Commons.",2
313,Walter R.,Borneman,"Walter R. Borneman writes about American military and political history. His most recent book, Brothers Down: Pearl Harbor and the Fate of the Many Brothers Aboard the USS Arizona, was published in May 2019 by Little, Brown. The Pearl Harbor story has never been told through the eyes of the seventy-eight brothers—members of the same families—serving together aboard the battleship that fateful day.
Borneman won the Samuel Eliot Morison Prize in Naval Literature for The Admirals: Nimitz, Halsey, Leahy, and King--The Five-Star Admirals Who Won the War at Sea (Little, Brown, 2012). A national bestseller, The Admirals tells the story of the only four men in American history to achieve the rank of fleet admiral. Together they transformed the American navy with aircraft carriers and submarines and won World War II. 
Borneman's other titles include MacArthur at War: World War II in the Pacific (Little, Brown, 2016), a finalist for the Gilder Lehrman Prize for Military History; American Spring: Lexington, Concord, and the Road to Revolution (Little, Brown, 2014); Polk: The Man Who Transformed the Presidency and America (Random House, 2008), which won the Tennessee History Book Award and the Colorado Book Award for Biography; and 1812: The War That Forged a Nation (HarperCollins, 2004). 
His commentary has appeared in the Wall Street Journal, New York Times, Washington Post, and on FoxNews.com. He lives in Colorado and has spent many days climbing its mountains.
QUOTE: My overriding goal in writing history has been to get the facts straight and then present them in a readable fashion. I am convinced that knowing history is not just about appreciating the past, but also about understanding the present and planning for the future.",1
317,Oliver,Morton,"While I write about a lot of stuff, my main topic is understanding the relationships -- scientific, environmental, historical, personal and political -- between the human world and its various planets. The books built on that foundation are ""Mapping Mars: Science, technology and the creation of a world"" (2002), ""Eating the Sun: How plants power the planet"" (2007), ""The Planet Remade: How geoengineering could change the world"" (2015) and ""The Moon: A history for the future"" (2019). Various people, some of them reviewers and prize juries, have said nice things about them. 
As well as writing books I am currently a senior editor at The Economist responsible for long-form journalism. I've also worked at the scientific journal Nature and at Wired and have freelanced for everyone from the New Yorker and the Wall Street Journal to Entertainment Weekly and the Hollywood Reporter. I do a bit of academic stuff too.",1
319,Michael,Korda,"Michael Korda is the New York Times bestselling author of Horse People,Country Matters, Ulysses S. Grant, Cat People, Journey to a Revolution, and Ike.He lives with his wife, Margaret, in Dutchess County, New York.",2
323,John,Cassidy,John Cassidy is a journalist at The New Yorker and a frequent contributor to The New York Review of Books. He is the author of Dot.con: How America Lost Its Mind andMoney in the Internet Era and lives in New York City.,1
327,Elizabeth Cody,Kimmel,"Elizabeth Kimmel Willard, the pen name for Elizabeth Cody Kimmel, is a lifetime Little House enthusiast. She is the author of many books for children, including the Lily B. series. She lives in Cold Spring, New York, with her husband and their daughter.",2
329,Matt,Ridley,"Matt Ridley's books have been shortlisted for six literary awards, including the Los Angeles Times Book Prize (for Genome: The Autobiography of a Species in 23 Chapters). His most recent book, The Agile Gene: How Nature Turns on Nurture, won the award for the best science book published in 2003 from the National Academies of Science. He has been a scientist, a journalist, and a national newspaper columnist, and is the chairman of the International Centre for Life, in Newcastle, England. Matt Ridley is also a visiting professor at Cold Spring Harbor Laboratory in New York.",3
332,Sue,Truesdell,"Jean Craighead George was born in a family of naturalists. Her father, mother, brothers, aunts and uncles were students of nature. On weekends they camped in the woods near their Washington, D.C. home, climbed trees to study owls, gathered edible plants and made fish hooks from twigs. Her first pet was a turkey vulture. In third grade she began writing and hasn't stopped yet. She has written over 100 books.Her book, Julie of the Wolves won the prestigious Newbery Medal, the American Library Association's award for the most distinguished contribution to literature for children, l973. My Side of the Mountain, the story of a boy and a falcon surviving on a mountain together, was a 1960 Newbery Honor Book. She has also received 20 other awards.She attended Penn State University graduating with a degree in Science and Literature. In the 1940s she was a reporter for The Washington Post and a member of the White House Press Corps. After her children were born she returned to her love of nature and brought owls, robins, mink, sea gulls, tarantulas - 173 wild animals into their home and backyard. These became characters in her books and, although always free to go, they would stay with the family until the sun changed their behavior and they migrated or went off to seek partners of their own kind.When her children, Twig, Craig and Luke, were old enough to carry their own backpacks, they all went to the animals. They climbed mountains, canoed rivers, hiked deserts. Her children learned about nature and Jean came home and to write books. Craig and Luke are now environmental scientists and Twig writes children's books, too.One summer Jean learned that the wolves were friendly, lived in a well-run society and communicated with each other in wolf talk -- sound, sight, posture, scent and coloration. Excited to learn more, she took Luke and went to the Naval Arctic Research Laboratory in Barrow, Alaska, where scientists were studying this remarkable animal. She even talked to the wolves in their own language. With that Julie of the Wolves was born. A little girl walking on the vast lonesome tundra outside Barrow, and a magnificent alpha male wolf, leader of a pack in Denali National Park were the inspiration for the characters in the book. Years later, after many requests from her readers, she wrote the sequels, Julie and Julie's Wolf Pack.She is still traveling and coming home to write. In the last decade she has added two beautiful new dimensions to her words beautiful full-color picture book art by Wendell Minor and others and - music. Jean is collaborating with award-winning composer, Chris Kubie to bring the sounds of nature to her words.",1
335,Bobbi,Brown,"Bobbi Brown is an internationally renowned make-up artist and the founder of Bobbi Brown Cosmetics. Her products are sold in more than 460 stores worldwide.Bobbi is also the beauty editor of NBC's Today show and a frequent guest on Oprah, E! and the Style Network in the US.She is the author of four bestselling books on beauty.",2
336,Jodi,Meadows,"Jodi Meadows wants to be a ferret when she grows up and she has no self-control when it comes to yarn, ink, or outer space. Still, she manages to write books. She is the author of the INCARNATE Trilogy, the ORPHAN QUEEN Duology, and the FALLEN ISLES Trilogy (HarperCollins/Katherine Tegen), and a coauthor of MY LADY JANE (HarperTeen). Visit her at www.jodimeadows.com",2
338,Dennis,Lehane,"Dennis Lehane (born Aug 4th, 1966) is an American author. He has written several novels, including the New York Times bestseller Mystic River, which was later made into an Academy Award winning film, also called Mystic River, directed by Clint Eastwood and starring Sean Penn, Tim Robbins, and Kevin Bacon (Lehane can be briefly seen waving from a car in the parade scene at the end of the film). The novel was a finalist for the PEN/Winship Award and won the Anthony Award and the Barry Award for Best Novel, the Massachusetts Book Award in Fiction, and France's Prix Mystere de la Critique. Bio and photo from Goodreads.",2
339,Alexis de,Tocqueville,"Alexis-Charles-Henri Clérel de Tocqueville (French: [alɛksi ʃaʁl ɑ̃ʁi kleʁɛl də tɔkvil]; 29 July 1805 – 16 April 1859) was a French political thinker and historian best known for his works Democracy in America (appearing in two volumes: 1835 and 1840) and The Old Regime and the Revolution (1856). In both of these, he analyzed the improved living standards and social conditions of individuals, as well as their relationship to the market and state in Western societies. Democracy in America was published after Tocqueville's travels in the United States, and is today considered an early work of sociology and political science.Tocqueville was active in French politics, first under the July Monarchy (1830–48) and then during the Second Republic (1849–51) which succeeded the February 1848 Revolution. He retired from political life after Louis Napoléon Bonaparte's 2 December 1851 coup, and thereafter began work on The Old Regime and the Revolution.He argued that the importance of the French Revolution was to continue the process of modernizing and centralizing the French state which had begun under King Louis XIV. The failure of the Revolution came from the inexperience of the deputies who were too wedded to abstract Enlightenment ideals. Tocqueville was a classical liberal who advocated parliamentary government, but was skeptical of the extremes of democracy.Bio from Wikipedia, the free encyclopedia. Photo by Théodore Chassériau [Public domain], via Wikimedia Commons.",2
344,Elijah,Wald,"For information about Elijah Wald, his books, his recordings, his other writings, and so forth and so on, visit http://www.elijahwald.com",3
346,Paul,Kidby,"Terry Pratchett sold his first story when he was fifteen, which earned him enough money to buy a second-hand typewriter. His first novel, a humorous fantasy entitled The Carpet People, appeared in 1971 from the publisher Colin Smythe. Terry worked for many years as a journalist and press officer, writing in his spare time and publishing a number of novels, including his first Discworld novel, The Color of Magic, in 1983. In 1987 he turned to writing full time, and has not looked back since. To date there are a total of 36 books in the Discworld series, of which four (so far) are written for children. The first of these children's books, The Amazing Maurice and His Educated Rodents, won the Carnegie Medal. A non-Discworld book, Good Omens, his 1990 collaboration with Neil Gaiman, has been a longtime bestseller, and was reissued in hardcover by William Morrow in early 2006 (it is also available as a mass market paperback (Harper Torch, 2006) and trade paperback (Harper Paperbacks, 2006). Terry's latest book, Nation, a non-Discworld standalone YA novel was published in October of 2008 and was an instant New York Times and London Times bestseller. Regarded as one of the most significant contemporary English-language satirists, Pratchett has won numerous literary awards, was named an Officer of the British Empire “for services to literature” in 1998, and has received four honorary doctorates from the Universities of Warwick, Portsmouth, Bath, and Bristol. His acclaimed novels have sold more than 55 million copies (give or take a few million) and have been translated into 36 languages. Terry Pratchett lived in England with his family, and spent too much time at his word processor. Some of Terry's accolades include: The Carnegie Medal, Locus Awards, the Mythopoetic Award, ALA Notable Books for Children, ALA Best Books for Young Adults, Book Sense 76 Pick, Prometheus Award and the British Fantasy Award.",2
347,Mary Newell,DePalma,"Dr. Margaret Read MacDonald travels the world telling stories....always on the lookout for more great folktales to share. She shapes these found stories into tellable tales which anyone can share with ease. Filling her folktale collections with these delightful tales, she creates perfect read alouds for you and your family. MRM wants everyone to experience the joy of a beautifully told tale. She hopes you will read them a few times...then put down the book...put down the electronic device...and just TELL the story to your children! 
Some of her favorite folktales she expands into picture books...hopefully with delightfully readable language while will roll right out of your mouth. Share them with your children and then....act the tales out! Revisit the tales by TELLING them! At bedtime. While on the road. Fill your pockets with great stories to share wherever you go. 
Joining her Folklore Ph.D. with her 30 plus years as a children's librarian, Margaret brings folktales to life in playful, lilting language which should delight both reader and listener. 
See her performance schedule at: www.margaretreadmaconald.com",3
348,Pat,Schories,"Alyssa Satin Capucilli is the author of the popular books about the little yellow puppy named Biscuit. She lives in Hastings-on-Hudson, New York. 
Photo from Goodreads.",3
350,David,McClellan,"Dianne K. Salerni is a former elementary school teacher living in Chester County, Pennsylvania with her husband and two daughters. She writes YA and MG books, including We Hear the Dead, inspiration for the short film The Spirit Game, which premiered at the 2013 Cannes Film Festival, and The Caged Graves, a Junior Library Guild Selection, a finalist in the Tome Society IT List, and a Best YA Historical Novel for 2013 by BookPage.
Her Eighth Day series, a middle grade fantasy about a secret day of the week, has been featured on state reading lists in Florida, Georgia, Virginia, Maine, Minnesota, and Indiana.
Eleanor, Alice, & the Roosevelt Ghosts, a ghost story in an alternate history setting, and Jadie In Five Dimensions, a multi-dimensional science fiction adventure are both Junior Library Guild Gold Standard Selections. Her eighth book, The Carrefour Curse, is expected to release in the spring of 2023.",3
353,Ellen,Schreiber,"Ellen Schreiber was an actress and a stand-up comedienne before becoming a writer and moving to her own Dullsville. She is the author of Teenage Mermaid, Comedy Girl, and all of the books in the Vampire Kisses series. Vampire Kisses is an ALA Quick Pick for Reluctant Young Adult Readers, a New York Public Library Book for the Teen Age, and an IRA/CBC Young Adults' Choice.",2
359,Patricia,Wells,"Patricia Wells is a journalist, author, and teacher who runs a popular cooking school—At Home with Patricia Wells—in Paris and Provence. Salad As A Meal is her twelfth book. She won the James Beard Award for The Provence Cookbook, Patricia Wells at Home in Provence, and Simply French. Also nominated for Beard Awards were Vegetable Harvest and The Paris Cookbook. With her husband, Walter, she is also the author of We've Always Had Paris . . . and Provence. The French government has honored her as a Chevalier de l'Ordre des Arts et des Lettres, recognizing her contribution to French culture. A former New York Times reporter, she is the only foreigner and only woman to serve as restaurant critic for a major French publication, L'Express. For more than twenty-five years she was the global restaurant critic for the International Herald Tribune.",3
362,Edith,Layton,"Edith Layton (1938-2009) grew up in Queens, New York, and began writing when she was ten years old. She worked as a freelance writer for newspapers and magazines before publishing her first novel, THE DUKE'S WAGER, with Signet/NAL. She won numerous awards, starting in 1984 with The Romantic Times Award for Best New Regency Author and The Romantic Times Reviewer's Choice Award: Best New Regency Author. She went on to publish over 30 novels and many more short stories. Much of her out-of-print backlist is being reissued by Untreed Reads, as well as never-before-published titles that will be coming soon. 
Edith Layton also published under her married name, Edith Felber. She was married for over 35 years to her physician husband, Dr. Norbert Felber, and produced three loving children, one of whom is writing this bio...",3
369,Siddhartha,Deb,"Born in north-eastern India, Siddhartha Deb lives in Harlem, New York. His fiction and nonfiction books have been longlisted for the International Dublin Literary Award (An Outline of the Republic), shortlisted for the Orwell Prize, and received the PEN Open award (The Beautiful and the Damned). A contributing editor to The New Republic, Deb’s journalism and essays appear in The Guardian, The New York Times, The Baffler, n+1, The Nation, and Dissent. His new novel The Light at the End of the World will be published in spring 2023.",3
371,Cal,Peternell,"Cal Peternell ran the kitchens and mentored a new generation of cooks at legendary Chez Panisse in Berkeley for over 20 years. Cal's celebrated cookbooks, the New York Times bestselling Twelve Recipes and A Recipe for Cooking continue to encourage cooks. He is currently at work on Almonds, Anchovies, and Pancetta - A Vegetarian Cookbook, Kind Of. 
 Cal’s podcast, Cooking By Ear, invites listeners to cook along and features guests Frances McDormand, Alexander Payne, Tommy Pico, Mira Nair, Big Freedia, and more.
www.cookingbyearpodcast.com
www.calpeternell.com
@calpeternell",2
376,Richard,Bausch,"An acknowledged master of the short story, Richard Bausch has written 11 novels and eight collections of short fiction. He has won two National Magazine Awards, a Guggenheim Fellowship, a Lila-Wallace Reader's Digest Fund Writer's Award, the Award of the American Academy of Arts and Letters, and The 2004 PEN/Malamud Award for Excellence in the Short Story as well as the 2010 Dayton Peac Prize for his novel Peace. Before, During, After - a novel, is forthcoming.",3
377,Kevin,Henkes,"Kevin Henkes is the author and illustrator of close to fifty critically acclaimed and award-winning picture books, beginning readers, and novels. He received the Caldecott Medal for Kitten’s First Full Moon in 2005. Kevin Henkes is also the creator of a number of picture books featuring his mouse characters, including the #1 New York Times bestsellers Lilly’s Big Day and Wemberly Worried, the Caldecott Honor Book Owen, and the beloved Lilly’s Purple Plastic Purse. His most recent mouse character, Penny, was introduced in Penny and Her Song (2012); her story continued in Penny and Her Doll and Penny and Her Marble (a Geisel Honor Book). Bruce Handy, in a New York Times Book Review piece about A Good Day, wrote, “It should be said: Kevin Henkes is a genius.” Kevin Henkes received two Newbery Honors for novels—one for his newest novel for young readers, The Year of Billy Miller, and the other for Olive’s Ocean. Also among his fiction for older readers are the novels Junonia, Bird Lake Moon, The Birthday Room, and Sun & Spoon. He lives with his family in Madison, Wisconsin. You can visit him online at www.kevinhenkes.com.Kevin Henkes is the author and illustrator of close to fifty critically acclaimed and award-winning picture books, beginning readers, and novels. He received the Caldecott Medal for Kitten’s First Full Moon in 2005. Kevin Henkes is also the creator of a number of picture books featuring his mouse characters, including the #1 New York Times bestsellers Lilly’s Big Day and Wemberly Worried, the Caldecott Honor Book Owen, and the beloved Lilly’s Purple Plastic Purse. His most recent mouse character, Penny, was introduced in Penny and Her Song (2012); her story continued in Penny and Her Doll and Penny and Her Marble (a Geisel Honor Book). Bruce Handy, in a New York Times Book Review piece about A Good Day, wrote, “It should be said: Kevin Henkes is a genius.” Kevin Henkes received two Newbery Honors for novels—one for his newest novel for young readers, The Year of Billy Miller, and the other for Olive’s Ocean. Also among his fiction for older readers are the novels Junonia, Bird Lake Moon, The Birthday Room, and Sun & Spoon. He lives with his family in Madison, Wisconsin. You can visit him online at www.kevinhenkes.com.",1
380,Rachel,Cusk,"Rachel Cusk is the author of nine novels, three non-fiction works, a play, and numerous shorter essays and memoirs. Her first novel, Saving Agnes, was published in 1993. Her most recent novel, Kudos, the final part of the Outline trilogy, will be published in the US and the UK in May 2018.
Saving Agnes won the Whitbread First Novel Award, The Country Life won the Somerset Maugham Award and subsequent books have been shortlisted for the Orange Prize, Whitbread Prize, Goldsmiths Prize, Bailey’s Prize, and the Giller Prize and Governor General’s Award in Canada. She was named one of Granta’s Best of Young British Novelists in 2003. Her version of Euripides’ Medea was directed by Rupert Goold and was shortlisted for the Susan Blackburn Smith Award.
Rachel was born in Canada in 1967 and spent her early childhood in Los Angeles before moving to the UK in 1974. She studied English at Oxford and published her first novel Saving Agnes when she was twenty six, and its themes of femininity and social satire remained central to her work over the next decade. In responding to the formal problems of the novel representing female experience she began to work additionally in non-fiction. Her autobiographical accounts of motherhood and divorce (A Life’s Work and Aftermath) were groundbreaking and controversial. 
Most recently, after a long period of consideration, she attempted to evolve a new form, one that could represent personal experience while avoiding the politics of subjectivity and literalism and remaining free from narrative convention. That project became a trilogy (Outline, Transit and Kudos). Outline was one of The New York Times’ top 5 novels in 2015. Judith Thurman’s 2017 profile of Rachel in The New Yorker comments “Many experimental writers have rejected the mechanics of storytelling, but Cusk has found a way to do so without sacrificing its tension. Where the action meanders, language takes up the slack. Her sentences hum with intelligence, like a neural pathway.”",3
382,Lincoln,Peirce,"Lincoln Peirce (pronounced ""purse"") is a New York Times bestselling author and cartoonist. His comic strip BIG NATE debuted in 1991 and appears daily in more than 400 newspapers worldwide and online at www.gocomics.com/bignate. His award-winning books for young readers include a series of BIG NATE illustrated novels (HarperCollins/Balzer @ Bray), an ongoing collection of BIG NATE compilations (Andrews & McMeel Publishers), and the MAX & THE MIDKNIGHTS trilogy (Random House Children's Books). Lincoln says, ""I try to write the sorts of books I would have loved reading when I was a kid."" In 2022, a BIG NATE animated series produced by Nickelodeon Studios and John Cohen Productions premiered on the Paramount+ Network. A MAX & THE MIDKNIGHTS animated series is currently in production by Nickelodeon Studios and Jane Startz Productions. Lincoln and his wife Jessica live in Portland, Maine, and have two children.Lincoln Peirce (pronounced ""purse"") is a New York Times bestselling author and cartoonist. His comic strip BIG NATE debuted in 1991 and appears daily in more than 400 newspapers worldwide and online at www.gocomics.com/bignate. His award-winning books for young readers include a series of BIG NATE illustrated novels (HarperCollins/Balzer @ Bray), an ongoing collection of BIG NATE compilations (Andrews & McMeel Publishers), and the MAX & THE MIDKNIGHTS trilogy (Random House Children's Books). Lincoln says, ""I try to write the sorts of books I would have loved reading when I was a kid."" In 2022, a BIG NATE animated series produced by Nickelodeon Studios and John Cohen Productions premiered on the Paramount+ Network. A MAX & THE MIDKNIGHTS animated series is currently in production by Nickelodeon Studios and Jane Startz Productions. Lincoln and his wife Jessica live in Portland, Maine, and have two children.",2
383,Shawn,Levy,"Shawn Levy is the author of eleven books, including the bestsellers ""Rat Pack Confidential,"" ""Paul Newman: A Life,"" and ""The Castle on Sunset."" He served as film critic of The Oregonian from 1997 to 2012 and KGW-TV from 2009 to 2016. A former senior editor of American Film and a former associate editor of Box Office, he has published stories in the New York Times, the Los Angeles Times, the San Francisco Chronicle, The Guardian, The Black Rock Beacon, The Independent, Interview, Film Comment, Movieline, and Sight and Sound, among many other publications. He lives in Portland, Oregon, where he serves on the board of directors of Operation Pitch Invasion (www.pitch-invasion.org). To get a peak into his head, visit www.shawnlevy.com.",3
384,Ray,Raphael,"Ray Raphael is a Senior Research Fellow at Humboldt State University, California. His seventeen books include Founding Myths: Stories That Hide Our Patriotic Past, A People's History of the American Revolution, Mr. President: How and Why the Founders Created a Chief Executive, and most recently Constitutional Myths: What We Get Wrong and How to Get It Right.",3
385,Jorge,Cruise,"JORGE CRUISE is a 13X New York Times best-selling wellness author with over eight million books in print. He contributes to Good Morning America, The Today Show, Rachael Ray Show, EXTRA TV, LIVE with Kelly and Ryan, The View, Khloe Kardashian’s Revenge Body, First for Women Magazine, and Women’s World Magazine. He is also the creator of Zero Hunger Water and hosts the JORGE CRUISE Podcast with over 125,000 listeners.  Jorge received his Bachelor's degree from the University of California, San Diego (UCSD); fitness credentials from the Cooper Institute for Aerobics Research, the American College of Sports Medicine (ACSM), and the American Council on Exercise (ACE).
Jorge’s health journey catapulted to the next level at the age of 25 after the passing of his dear mother, Gloria. Twelve months later, he appeared on The Oprah Winfrey Show (November 1998). Jorge credits The Oprah Winfrey Show as the launching pad for his career in the public eye. This appearance led to a feature in Oprah Magazine (January 2005 issue) and again in her book, O's Guide to Life. 
Over the years, Jorge has developed a celebrity following of his wellness protocols. These celebrities include President Bill Clinton, Steve Harvey, Jennifer Lopez, Angelina Jolie, Lucy Liu, Kyle Richards, Eva Longoria, Brooke Burke, Tony Robbins, Countess Luann, and Dorinda Medley. ",1
387,Jerry,Stahl,"Pushcart Prize-winning author Jerry Stahl has written six books, including the memoir Permanent Midnight (made into a film with Ben Stiller and Owen Wilson), and the novels Pain Killers and I, Fatty (optioned by Johnny Depp). Former Culture Columnist for Details, Stahl’s widely anthologized fiction and journalism have appeared in a variety of places, including Esquire, The New York Times, Playboy, The Rumpus, and The Believer. He has also written extensively for film and television, including the highest rated episodes of CSI and, most recently, the HBO film Hemingway & Gelhorn, with Nicole Kidman and Clive Owen.",2
392,Tony,Hillerman,"Tony Hillerman was the former president of the Mystery Writers of America and received its Edgar® and Grand Master awards. His other honors include the Center for the American Indian's Ambassador Award, the Silver Spur Award for the best novel set in the West, and the Navajo Tribe's Special Friend Award. He lived with his wife in Albuquerque, New Mexico.",1
403,Dick,Morris,"Dick Morris served as Bill Clinton's political consultant for twenty years. A regular political commentator on Fox News and other networks, he is the author of six New York Times bestsellers (all with Eileen McGann) and one Washington Post bestseller.",2
405,K. Wendy,Popp,"Eve Bunting has written more than 200 books for children, many of which can be found in libraries around the world. Her other Clarion titles for very young readers include My Big Boy Bed, which was also illustrated by Maggie Smith, and Little Bear's Little Boat, illustrated by Nancy Carpenter. She lives in Pasadena, California.",3
408,Bruce,Whatley,"Wow. My very first picture book -- PIGGIE PIE!, is celebrating
it's fifteenth anniversary this year! It tickles me to know that
'Gritch' is still giving giggles.
Visit her and my other characters on my website: www.margiepalatini.com",2
